fecha_banco,monto_banco,concepto_banco,fecha_contable,monto_contable,concepto_contable,diferencia_monto,diferencia_dias,conciliado,clasificación_auditoría
2025-10-28,726.03,Transferencia enviada,2025-11-16,654.93,Pago proveedor,71.10000000000002,19,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-02,5646.79,Ajuste de tipo de cambio,4920.76,5,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-10-14,9816.41,Pago proveedor,9090.38,14,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-09-30,7007.18,Ajuste de tipo de cambio,6281.150000000001,28,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-22,7217.0,Pago proveedor,6490.97,25,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-18,776.8,Cobro cliente,50.76999999999998,21,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-08,726.03,Cobro cliente,0.0,11,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-25,7873.26,Ajuste de tipo de cambio,7147.2300000000005,28,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-17,8778.25,Pago proveedor,8052.22,20,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-17,1382.14,Pago proveedor,656.1100000000001,20,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-11,7348.82,Ajuste de tipo de cambio,6622.79,14,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-13,3937.49,Cobro cliente,3211.46,16,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-10-10,8378.9,Cobro cliente,7652.87,18,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-10-13,990.24,Pago proveedor,264.21000000000004,15,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-07,3026.19,Ajuste de tipo de cambio,2300.16,10,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-10-24,3703.19,Ajuste de tipo de cambio,2977.16,4,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-10-11,3897.44,Pago proveedor,3171.41,17,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-23,8170.06,Pago proveedor,7444.030000000001,26,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-17,7138.84,Pago proveedor,6412.81,20,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-09-30,3243.19,Ajuste de tipo de cambio,2517.16,28,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-11,7493.3,Cobro cliente,6767.27,14,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-12,9582.73,Cobro cliente,8856.699999999999,15,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-10-14,4041.33,Cobro cliente,3315.3,14,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-24,4731.63,Ajuste de tipo de cambio,4005.6000000000004,27,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-05,5434.49,Cobro cliente,4708.46,8,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-14,1731.6,Cobro cliente,1005.5699999999999,17,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-06,3028.08,Cobro cliente,2302.05,9,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-02,6175.74,Cobro cliente,5449.71,5,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-21,5993.76,Ajuste de tipo de cambio,5267.7300000000005,24,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-25,3670.71,Ajuste de tipo de cambio,2944.6800000000003,28,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-10-30,7205.02,Pago proveedor,6478.990000000001,2,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-07,3314.46,Pago proveedor,2588.4300000000003,10,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-22,9438.6,Cobro cliente,8712.57,25,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-04,2214.5,Cobro cliente,1488.47,7,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-07,949.17,Cobro cliente,223.14,10,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-10-20,637.44,Pago proveedor,88.58999999999992,8,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-10-31,7430.16,Ajuste de tipo de cambio,6704.13,3,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-10-02,2391.8,Cobro cliente,1665.7700000000002,26,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-09,5671.73,Ajuste de tipo de cambio,4945.7,12,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-10-02,1109.09,Ajuste de tipo de cambio,383.05999999999995,26,False,No Conciliado - Revisión Manual
2025-10-28,726.03,Transferencia enviada,2025-11-24,1531.66,Pago proveedor,805.6300000000001,27,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-12,3737.58,Ajuste de tipo de cambio,4135.68,42,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-10-30,8400.83,Pago proveedor,527.5699999999997,29,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-10-29,8982.94,Ajuste de tipo de cambio,1109.6800000000003,28,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-18,4057.96,Cobro cliente,3815.3,48,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-10-01,2160.83,Ajuste de tipo de cambio,5712.43,0,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-16,654.93,Pago proveedor,7218.33,46,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-02,5646.79,Ajuste de tipo de cambio,2226.4700000000003,32,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-10-14,9816.41,Pago proveedor,1943.1499999999996,13,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-09-30,7007.18,Ajuste de tipo de cambio,866.0799999999999,1,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-22,7217.0,Pago proveedor,656.2600000000002,52,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-18,776.8,Cobro cliente,7096.46,48,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-08,726.03,Cobro cliente,7147.2300000000005,38,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-25,7873.26,Ajuste de tipo de cambio,0.0,55,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-17,8778.25,Pago proveedor,904.9899999999998,47,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-17,1382.14,Pago proveedor,6491.12,47,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-11,7348.82,Ajuste de tipo de cambio,524.4400000000005,41,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-13,3937.49,Cobro cliente,3935.7700000000004,43,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-10-10,8378.9,Cobro cliente,505.6399999999994,9,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-10-13,990.24,Pago proveedor,6883.02,12,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-07,3026.19,Ajuste de tipo de cambio,4847.07,37,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-10-24,3703.19,Ajuste de tipo de cambio,4170.07,23,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-10-11,3897.44,Pago proveedor,3975.82,10,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-23,8170.06,Pago proveedor,296.8000000000002,53,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-17,7138.84,Pago proveedor,734.4200000000001,47,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-09-30,3243.19,Ajuste de tipo de cambio,4630.07,1,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-11,7493.3,Cobro cliente,379.96000000000004,41,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-12,9582.73,Cobro cliente,1709.4699999999993,42,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-10-14,4041.33,Cobro cliente,3831.9300000000003,13,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-24,4731.63,Ajuste de tipo de cambio,3141.63,54,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-05,5434.49,Cobro cliente,2438.7700000000004,35,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-14,1731.6,Cobro cliente,6141.66,44,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-06,3028.08,Cobro cliente,4845.18,36,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-02,6175.74,Cobro cliente,1697.5200000000004,32,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-21,5993.76,Ajuste de tipo de cambio,1879.5,51,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-25,3670.71,Ajuste de tipo de cambio,4202.55,55,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-10-30,7205.02,Pago proveedor,668.2399999999998,29,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-07,3314.46,Pago proveedor,4558.8,37,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-22,9438.6,Cobro cliente,1565.3400000000001,52,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-04,2214.5,Cobro cliente,5658.76,34,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-07,949.17,Cobro cliente,6924.09,37,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-10-20,637.44,Pago proveedor,7235.82,19,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-10-31,7430.16,Ajuste de tipo de cambio,443.10000000000036,30,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-10-02,2391.8,Cobro cliente,5481.46,1,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-09,5671.73,Ajuste de tipo de cambio,2201.5300000000007,39,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-10-02,1109.09,Ajuste de tipo de cambio,6764.17,1,False,No Conciliado - Revisión Manual
2025-10-01,7873.26,Comisión bancaria,2025-11-24,1531.66,Pago proveedor,6341.6,54,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-12,3737.58,Ajuste de tipo de cambio,5040.67,11,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-10-30,8400.83,Pago proveedor,377.4200000000001,24,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-10-29,8982.94,Ajuste de tipo de cambio,204.6900000000005,25,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-18,4057.96,Cobro cliente,4720.29,5,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-10-01,2160.83,Ajuste de tipo de cambio,6617.42,53,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-16,654.93,Pago proveedor,8123.32,7,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-02,5646.79,Ajuste de tipo de cambio,3131.46,21,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-10-14,9816.41,Pago proveedor,1038.1599999999999,40,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-09-30,7007.18,Ajuste de tipo de cambio,1771.0699999999997,54,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-22,7217.0,Pago proveedor,1561.25,1,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-18,776.8,Cobro cliente,8001.45,5,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-08,726.03,Cobro cliente,8052.22,15,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-25,7873.26,Ajuste de tipo de cambio,904.9899999999998,2,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-17,8778.25,Pago proveedor,0.0,6,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-17,1382.14,Pago proveedor,7396.11,6,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-11,7348.82,Ajuste de tipo de cambio,1429.4300000000003,12,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-13,3937.49,Cobro cliente,4840.76,10,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-10-10,8378.9,Cobro cliente,399.35000000000036,44,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-10-13,990.24,Pago proveedor,7788.01,41,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-07,3026.19,Ajuste de tipo de cambio,5752.0599999999995,16,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-10-24,3703.19,Ajuste de tipo de cambio,5075.0599999999995,30,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-10-11,3897.44,Pago proveedor,4880.8099999999995,43,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-23,8170.06,Pago proveedor,608.1899999999996,0,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-17,7138.84,Pago proveedor,1639.4099999999999,6,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-09-30,3243.19,Ajuste de tipo de cambio,5535.0599999999995,54,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-11,7493.3,Cobro cliente,1284.9499999999998,12,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-12,9582.73,Cobro cliente,804.4799999999996,11,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-10-14,4041.33,Cobro cliente,4736.92,40,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-24,4731.63,Ajuste de tipo de cambio,4046.62,1,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-05,5434.49,Cobro cliente,3343.76,18,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-14,1731.6,Cobro cliente,7046.65,9,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-06,3028.08,Cobro cliente,5750.17,17,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-02,6175.74,Cobro cliente,2602.51,21,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-21,5993.76,Ajuste de tipo de cambio,2784.49,2,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-25,3670.71,Ajuste de tipo de cambio,5107.54,2,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-10-30,7205.02,Pago proveedor,1573.2299999999996,24,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-07,3314.46,Pago proveedor,5463.79,16,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-22,9438.6,Cobro cliente,660.3500000000004,1,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-04,2214.5,Cobro cliente,6563.75,19,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-07,949.17,Cobro cliente,7829.08,16,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-10-20,637.44,Pago proveedor,8140.8099999999995,34,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-10-31,7430.16,Ajuste de tipo de cambio,1348.0900000000001,23,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-10-02,2391.8,Cobro cliente,6386.45,52,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-09,5671.73,Ajuste de tipo de cambio,3106.5200000000004,14,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-10-02,1109.09,Ajuste de tipo de cambio,7669.16,52,False,No Conciliado - Revisión Manual
2025-11-23,8778.25,Transferencia enviada,2025-11-24,1531.66,Pago proveedor,7246.59,1,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-12,3737.58,Ajuste de tipo de cambio,2355.4399999999996,38,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-10-30,8400.83,Pago proveedor,7018.69,25,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-10-29,8982.94,Ajuste de tipo de cambio,7600.8,24,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-18,4057.96,Cobro cliente,2675.8199999999997,44,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-10-01,2160.83,Ajuste de tipo de cambio,778.6899999999998,4,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-16,654.93,Pago proveedor,727.2100000000002,42,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-02,5646.79,Ajuste de tipo de cambio,4264.65,28,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-10-14,9816.41,Pago proveedor,8434.27,9,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-09-30,7007.18,Ajuste de tipo de cambio,5625.04,5,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-22,7217.0,Pago proveedor,5834.86,48,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-18,776.8,Cobro cliente,605.3400000000001,44,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-08,726.03,Cobro cliente,656.1100000000001,34,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-25,7873.26,Ajuste de tipo de cambio,6491.12,51,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-17,8778.25,Pago proveedor,7396.11,43,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-17,1382.14,Pago proveedor,0.0,43,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-11,7348.82,Ajuste de tipo de cambio,5966.679999999999,37,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-13,3937.49,Cobro cliente,2555.3499999999995,39,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-10-10,8378.9,Cobro cliente,6996.759999999999,5,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-10-13,990.24,Pago proveedor,391.9000000000001,8,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-07,3026.19,Ajuste de tipo de cambio,1644.05,33,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-10-24,3703.19,Ajuste de tipo de cambio,2321.05,19,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-10-11,3897.44,Pago proveedor,2515.3,6,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-23,8170.06,Pago proveedor,6787.92,49,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-17,7138.84,Pago proveedor,5756.7,43,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-09-30,3243.19,Ajuste de tipo de cambio,1861.05,5,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-11,7493.3,Cobro cliente,6111.16,37,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-12,9582.73,Cobro cliente,8200.59,38,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-10-14,4041.33,Cobro cliente,2659.1899999999996,9,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-24,4731.63,Ajuste de tipo de cambio,3349.49,50,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-05,5434.49,Cobro cliente,4052.3499999999995,31,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-14,1731.6,Cobro cliente,349.4599999999998,40,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-06,3028.08,Cobro cliente,1645.9399999999998,32,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-02,6175.74,Cobro cliente,4793.599999999999,28,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-21,5993.76,Ajuste de tipo de cambio,4611.62,47,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-25,3670.71,Ajuste de tipo de cambio,2288.5699999999997,51,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-10-30,7205.02,Pago proveedor,5822.88,25,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-07,3314.46,Pago proveedor,1932.32,33,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-22,9438.6,Cobro cliente,8056.46,48,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-04,2214.5,Cobro cliente,832.3599999999999,30,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-07,949.17,Cobro cliente,432.97000000000014,33,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-10-20,637.44,Pago proveedor,744.7,15,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-10-31,7430.16,Ajuste de tipo de cambio,6048.0199999999995,26,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-10-02,2391.8,Cobro cliente,1009.6600000000001,3,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-09,5671.73,Ajuste de tipo de cambio,4289.589999999999,35,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-10-02,1109.09,Ajuste de tipo de cambio,273.0500000000002,3,False,No Conciliado - Revisión Manual
2025-10-05,1382.14,Transferencia enviada,2025-11-24,1531.66,Pago proveedor,149.51999999999998,50,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-11-12,3737.58,Ajuste de tipo de cambio,3543.17,29,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-10-30,8400.83,Pago proveedor,1120.08,16,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-10-29,8982.94,Ajuste de tipo de cambio,1702.1900000000005,15,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-11-18,4057.96,Cobro cliente,3222.79,35,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-10-01,2160.83,Ajuste de tipo de cambio,5119.92,13,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-11-16,654.93,Pago proveedor,6625.82,33,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-11-02,5646.79,Ajuste de tipo de cambio,1633.96,19,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-10-14,9816.41,Pago proveedor,2535.66,0,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-09-30,7007.18,Ajuste de tipo de cambio,273.5699999999997,14,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-11-22,7217.0,Pago proveedor,63.75,39,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-11-18,776.8,Cobro cliente,6503.95,35,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-11-08,726.03,Cobro cliente,6554.72,25,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-11-25,7873.26,Ajuste de tipo de cambio,592.5100000000002,42,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-11-17,8778.25,Pago proveedor,1497.5,34,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-11-17,1382.14,Pago proveedor,5898.61,34,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-11-11,7348.82,Ajuste de tipo de cambio,68.06999999999971,28,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-11-13,3937.49,Cobro cliente,3343.26,30,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-10-10,8378.9,Cobro cliente,1098.1499999999996,4,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-10-13,990.24,Pago proveedor,6290.51,1,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-11-07,3026.19,Ajuste de tipo de cambio,4254.5599999999995,24,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-10-24,3703.19,Ajuste de tipo de cambio,3577.56,10,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-10-11,3897.44,Pago proveedor,3383.31,3,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-11-23,8170.06,Pago proveedor,889.3100000000004,40,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-11-17,7138.84,Pago proveedor,141.90999999999985,34,False,No Conciliado - Revisión Manual
2025-10-14,7280.75,Comisión bancaria,2025-09-30,3243.19,Ajuste de tipo de cambio,4037.56,14,False,No Conciliado - Revisión Manual
